	cancer_type	tumor_normal_residuals_corr	prot_RNA_tumor_normal_ratios_corr	above_reg_line_ACSS1_Normal	above_reg_line_ACSS1_Tumor	above_reg_line_C1orf116_Normal	above_reg_line_C1orf116_Tumor	above_reg_line_CARD9_Normal	above_reg_line_CARD9_Tumor	above_reg_line_CDKN2A_Normal	above_reg_line_CDKN2A_Tumor	above_reg_line_CFI_Normal	above_reg_line_CFI_Tumor	above_reg_line_DYNC1LI1_Normal	above_reg_line_DYNC1LI1_Tumor	above_reg_line_ECH1_Normal	above_reg_line_ECH1_Tumor	above_reg_line_ECT2_Normal	above_reg_line_ECT2_Tumor	above_reg_line_FAM57A_Normal	above_reg_line_FAM57A_Tumor	above_reg_line_GPCPD1_Normal	above_reg_line_GPCPD1_Tumor	above_reg_line_HPS3_Normal	above_reg_line_HPS3_Tumor	above_reg_line_IFT43_Normal	above_reg_line_IFT43_Tumor	above_reg_line_IMPDH1_Normal	above_reg_line_IMPDH1_Tumor	above_reg_line_IMPDH2_Normal	above_reg_line_IMPDH2_Tumor	above_reg_line_MBNL2_Normal	above_reg_line_MBNL2_Tumor	above_reg_line_MFSD4A_Normal	above_reg_line_MFSD4A_Tumor	above_reg_line_NELL1_Normal	above_reg_line_NELL1_Tumor	above_reg_line_PPM1L_Normal	above_reg_line_PPM1L_Tumor	above_reg_line_RIPK3_Normal	above_reg_line_RIPK3_Tumor	above_reg_line_RNASET2_Normal	above_reg_line_RNASET2_Tumor	above_reg_line_SLC1A5_Normal	above_reg_line_SLC1A5_Tumor	above_reg_line_TALDO1_Normal	above_reg_line_TALDO1_Tumor	above_reg_line_THADA_Normal	above_reg_line_THADA_Tumor	above_reg_line_TXLNG_Normal	above_reg_line_TXLNG_Tumor	above_reg_line_USP7_Normal	above_reg_line_USP7_Tumor	tumor_normal_residual_diff_ACSS1	tumor_normal_residual_diff_C1orf116	tumor_normal_residual_diff_CARD9	tumor_normal_residual_diff_CDKN2A	tumor_normal_residual_diff_CFI	tumor_normal_residual_diff_DYNC1LI1	tumor_normal_residual_diff_ECH1	tumor_normal_residual_diff_ECT2	tumor_normal_residual_diff_FAM57A	tumor_normal_residual_diff_GPCPD1	tumor_normal_residual_diff_HPS3	tumor_normal_residual_diff_IFT43	tumor_normal_residual_diff_IMPDH1	tumor_normal_residual_diff_IMPDH2	tumor_normal_residual_diff_MBNL2	tumor_normal_residual_diff_MFSD4A	tumor_normal_residual_diff_NELL1	tumor_normal_residual_diff_PPM1L	tumor_normal_residual_diff_RIPK3	tumor_normal_residual_diff_RNASET2	tumor_normal_residual_diff_SLC1A5	tumor_normal_residual_diff_TALDO1	tumor_normal_residual_diff_THADA	tumor_normal_residual_diff_TXLNG	tumor_normal_residual_diff_USP7
C3L-00081	lscc	-0.06571708972575732	0.07896377066115576	False	True					False	True			False	False	False	False	True	False	True	False	False	False	True	True					False	False	True	False					True	False	True	True	True	True	True	True	True	False	False	False	False	False	False	False	-0.059406784266729			0.4811915313196766		0.3833430906207282	-0.12340763980500781	-0.4187510617867377	0.4055190868150279	0.24542989955348798	0.0731384040379712			-0.1932214282148916	-0.045479776888964485			0.3665477691412199	0.11374374200412929	0.26889331786133946	0.1603286261820417	-0.1914877807183386	0.0691369218959548	-0.0014924587929490002	0.07933125345420898
C3L-00415	lscc	0.09847686550274587	0.04543707861854825	False	True					False	True			True	False	False	False	False	False	True	True	False	False	False	False					False	False	True	False					True	False	True	False	False	False	True	True	False	False	False	False	True	False	False	False	-0.191370787288493			0.8460746953999758		0.2671473218479379	-0.0754721481088805	-0.8292996371214962		0.05734352131925531	-0.08261174968750351			-0.179105127595472	0.34058517207148475			-0.22111868824910022	0.030945642946050095	-0.24536523335904098	-0.3479500271605237	-0.123144202759272	-0.0379217677310341	0.03521305549451481	-0.1413888303135349
C3L-00445	lscc	0.10087354666737894	0.06967636824197974	False	False					False	False			True	True	False	False	False	True	True	False	True	True	True	False					False	True	True	True					False	False	True	True	False	False	False	True	False	False	False	True	True	True	True	False	0.15415664260128759			0.866877026203074		-0.043257766604643304	-0.0502970885128316	-0.12526931396099872	0.5753176833631329	-0.08242091394155937	-0.05774312682855379			-0.03894071978256319	-0.07394306058313177			-0.1423158288745433	0.023041065138399798	-0.16352566559535525	-0.4029060769634858	-0.1959234574197411	0.010057311221458101	0.14506542360176572	0.0711451953063641
C3L-00568	lscc	-0.03519270849763381	0.051597679766355056	False	False					True	False			False	True	True	False	False	False	True	True	True	False	False	True					True	True	True	True					True	True	False	True	False	False	False	False	False	False	False	True	True	True	False	True	0.34921277550282204			0.30744920522468333		-0.10967707573512489	0.0746765368273844	0.0667723110885915		0.4026289099523684	0.14260343578716944			0.11115360771187749	-0.1775935025769145			-0.5877353007848847	-0.16181410004415708	-0.6971572964907461	-0.2016833171766525	0.174782154018925	0.2339596731205858	-0.08248918755401739	0.016010317256036605
C3L-00603	lscc	0.02733018355145771	0.11675240465988314	False	False					False	True			False	True	True	True	True	True	True	False	True	True	True	True					True	False	True	False					False	True	False	False	False	False	True	True	True	True	False	False	True	False	True	True	-0.0797720784353828			1.4110759758160478		-0.1167126668915123	0.4351587242498081	-0.6298727427873969	0.10917191511087743	0.07013797239832528	-0.07028910745367928			0.05614631276023	0.2093531112089279			-0.15270834920413728	0.07065459668993399	-0.0007054408921011168	0.31970929816194155	0.12534688431984972	0.5764134572013336	-0.01917555279709461	0.42720839410430766
C3L-00904	lscc	-0.0019049148715223614	-0.004706981974979164	True	True					True	False			False	True	False	True	True	False	True	False	True	False	False	False					True	True	True	False					True	True	False	True	True	True	False	True	False	False	True	False	True	True	False	False	0.4265841348983725			0.8327394800392762		-0.15972340275714922	0.054265449552291	-0.2029480874447349	0.1798092682809826	0.36582766605708283	-0.06242272342789339			0.1529745610484669	0.28445099545952723			1.5997245852049382	-0.0720865046949597	-0.02690205427288561	-0.31558201082292586	0.016911421780903407	-0.11283157322465348	-0.5582246740828198	0.04494674619705571
C3L-00923	lscc	0.0709412506337247	0.05244766030076875	False	True					True	True			False	False	False	False	True	False	True	True	True	False	False	False					False	False	False	False					True	True	True	True	False	False	True	True	False	True	True	True	True	True	False	True	-0.0451194212970234			2.226028960285228		0.15840934861794181	0.006959704591989302	0.026911317799522494		-0.1343214206238254	0.23538455408069298			0.16084803162165928	0.5525569564855316			0.1546348885562137	-0.026259900644627993	0.2536810537524202	-0.3870304157572096	0.08050560166029039	-0.089799938818242	0.041559689192830894	-0.07807679476570512
C3L-00927	lscc	0.10655564873721421	0.08446262800737296	True	True					True	True			False	True	False	False	True	False	True	True	False	False	True	True					True	True	True	True					True	True	False	False	False	True	False	True	False	False	False	True	True	True	False	True	0.16423260208630108			2.521356085847859		-0.024895533288233598	-0.11038154978301248	-0.1227586254415861	-0.5082741637158852	0.5325499201228802	0.2793205111424361			-0.20449704872917857	-0.3497113896983804			0.5014903809605171	0.2775936779682833	-0.08798686760235402	-0.310520042197334	-0.18630623333424406	0.016859639452353026	-0.0012308455678267105	0.3846082287832818
C3L-00993	lscc	-0.017616757328230735	0.13449131394221264	False	True					True	False			False	False	True	False	False	False	True	True	True	True	False	False					False	False	True	True					True	False	False	True	False	False	True	False	False	False	False	False	True	True	False	True	0.1849188290256089			1.4924390206872196		0.3045276027121037	0.028474840737035406	-0.014442915093295094		0.014898244897777899	-0.03195103385748581			0.5395838515693588	0.20998948990641603			0.21699146995765442	0.0391186186105119	-0.43429898945474243	0.26961098210288786	-0.2274815571312475	0.06505335405088301	-0.011611821553605989	-0.005990932298292992
C3L-01000	lscc	0.07470599795477824	-0.01977193118718949	False	True					True	True			False	False	True	True	True	True	True	True	False	False	True	True					True	False	False	False					False	False	True	False	False	False	False	True	False	True	False	False	False	False	True	True	0.23756220846147902			0.47279548291356055		0.06464194211723509	-0.016121547224179	0.8322822213685932		-0.037669085562096395	-0.1439633330773427			-0.1344898597482722	0.3433031685253641			-0.005844734438749555	-0.008631788290074507	0.16888229372288455	-0.4376012413628045	0.2681405961085895	-0.1836218348977865	-0.2741191474525456	0.22599277832971598
C3L-01285	lscc	-0.042612411342611796	-0.08038266644466582	True	False					True	True			False	False	False	True	False	False	True	True	True	True	True	False					False	False	False	True					True	True	False	True	True	True	False	True	False	False	False	False	False	True	True	False	-0.3015664311077532			1.693715230481739		-0.10148725185450651	0.9357989005749457	0.04307389144619808		1.140578620531552	-0.33017667584455407			0.1731585078277666	0.09540176253668062			0.45960798180877277	1.2908084393641106	0.39481331911527806	-0.01105898958835827	0.09075517363176538	0.34201950162703654	-0.36546737869392437	0.052544822051098006
C3L-01455	lscc	0.018816730732170585	0.014516035082099922	False	True					True	True			False	True	False	True	True	False	True	True	False	False	True	False					False	True	True	False					True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	True	0.1611715302891229			1.8100679851151462		-0.006006626483870202	0.18193272856489281	-0.2126763068155756		0.40555936914901003	-0.2309638014220715			0.0406503371885962	0.026922644134560192			-0.02472378315224033	-0.0209497288821437	0.13210298869455409	-0.17095222351689698	0.23400435121887558	-0.054295575638143995	0.009224186286999003	0.182355451287531
C3L-01606	lscc	-0.037774054534023445	0.0682433412128442	True	False					True	True			False	False	True	True	False	False	True	True	True	False	False	False					True	True	False	False					True	True	False	False	False	True	True	True	False	False	False	True	True	False	False	False	-0.009056262013583602			-0.24953552353072894		-0.05587417956291858	-0.0493048722288206	0.39718589782802444		-0.14393081237586608	-0.4515685966345721			0.07084637361929469	0.028101396874753097				-0.3930753439309308	-0.576230563275671	0.4912900122656723	0.13748821950054588	-0.0867258760488792	-0.05342186778163899	0.21698442594025028
C3L-01663	lscc	0.015030984992708772	0.029842929091598473	False	False					True	False			False	False	False	False	True	False	True	True	True	False	False	False					True	False	True	False					True	False	False	True	False	True	False	False	False	False	False	False	True	True	False	True	-0.015442603027020801			-0.051150150731107846		-0.13200324166625488	-0.17669599570060462	-0.2470111358212348		0.4680315963078726	0.2212346513848547			-0.0468146033837403	-0.36961510157151956			-0.10685589323588396	0.0313760223941927	0.6618123108630738	-0.34337271377882606	-0.3797007390438468	-0.0869140027589421	-0.2767984755006158	-0.2160627228636867
C3L-01884	lscc	0.04002369042642259	0.04424747181768171	True	False					True	False			False	False	True	False	True	False	True	True	True	True	False	False					False	True	False	False					True	True	False	False	True	True	False	False	True	False	False	False	True	True	False	True	0.1759928277902977			0.5118343531118654		-0.0673754077519581	-0.09503019747840219	-0.5276801832451529		-0.013611496524098404	0.1088014311845065			0.012013931852127596	0.22543656610221902			-0.20405177179587672	0.27863032143966965	0.14821723659039637	0.022437791976237298	0.0906855166811826	0.032382249855097495	0.2337468010553385	0.1945626551563985
C3L-02127	lscc	0.16318636071698076	0.07001377570856618	True	False					False	False			False	True	True	True	True	True	True	True	True	True	True	True					False	True	True	True					False	False	True	True	False	True	False	False	True	False	True	False	True	True	True	False	0.09772598176635919			0.7224086237249836		0.16294824427312632	-0.2080778630754113	-0.21916241613697263		0.029071461687969813	-0.1850932600963121			-0.0836275865428188	0.18822146610162838			-0.131482354112012	-0.32483168931127826	0.23154228972604138	0.047659736886119686	-0.2442425511346058	0.3177194768729184	0.45925179870933985	0.09630687930981029
C3L-02130	lscc	0.07395263428656394	0.013472243330807054	True	True					False	True			True	False	True	True	False	True	True	True	False	False	True	True					True	False	False	False					False	False	True	False	True	True	False	False	False	False	False	False	False	True	False	True	-0.031220455531271202			2.983063927809171		-0.09797535158775392	0.1997567538231833	0.3777842817406797		0.165943672819382	-0.2129801358167731			0.038670119076711196	-0.17841505815947528			0.06770066044753631	0.03831910431580332	0.251849069979574	0.34052108280004273	0.3348734084151639	0.0328948747716876	0.045023522775652	0.05564399851479569
C3L-02163	lscc	0.118304102219215	-0.009123252132775348	False	True					True	False			False	True	False	True	True	False	True	True	True	True	True	False					True	True	True	True					True	False	False	False	True	False	True	False	False	True	False	True	True	True	False	True	-0.2254545427759173			0.7149502572965363		0.5906974401389419	0.6015614313344609	-0.06748642235250998	0.055991454112336	0.6809102559741572	0.20514062606987932			0.094711660557216	0.2542164323537736			0.1525510956617929	0.6370118602943704	0.01285953811715751	0.5814017659017303	0.0861139120666044	-0.0387216962582184	-0.0847079702443367	-0.08011407159912941
C3L-02164	lscc	0.14706653569825318	0.06888769180616383	True	True					True	True			False	True	False	True	True	True	True	True	True	False	True	True					False	False	True	False					True	True	False	True	False	False	False	False	False	True	False	False	False	False	True	False	-0.07922245572537509			0.3789902342075716		-0.2867932073790761	0.210598762213586	-0.4716126926113026		-0.3767213818088123	-0.1071175264292753			-0.1361250123659812	-0.24842775251044188				-0.1627401517770757	0.0694362935578271	-0.2354168912499311	0.2527842607619445	-0.045983904224116696	0.27712430508873	-0.19956683243172169
C3L-02168	lscc	0.09515040805915333	0.023965274994312075	True	True					False	False			True	False	True	True	False	True	True	True	False	True	True	False					True	True	False	True					False	False	True	True	True	False	False	True	True	True	False	True	False	True	True	False	0.036963621737264085			-0.3678559042261791		-0.0057822512781711966	-0.2462600332713248	-0.08803212038948671		-0.3034488333667722	-0.025979433382704864			-0.015166013137436513	-0.1609085262620874			-0.26872595924091935	0.2222830836894486	-0.233944312854119	-0.040668912416035014	-0.1065914627270859	0.2123477061132044	-0.3585818817069729	-0.0734430841148847
C3L-02349	lscc	0.11799385267967388	-0.006935803186259589	False	True					True	False			False	True	False	False	True	True	False	False	True	True	True	False					False	False	True	True					True	True	False	False	True	True	False	False	True	False	True	False	True	True	False	True	-0.32861077553617146			0.9203458830408919		0.2685499721513728	0.16162566009545282	-0.1528844737435372	0.4363800679854588	-0.24175409523612632	0.20625075893649691			0.3534807924996016	0.2121696364473309			0.3620878987602238	0.2173613589714472	-0.3533167625373938	0.4061510624568603	0.20147899588783968	0.0457321200132455	0.114456050805181	0.09701210186801967
C3L-02358	lscc	0.06342986092597312	0.11407638806036624	False	True					False	False			False	False	True	True	True	True	True	True	True	False	False	False					True	False	True	True					False	True	False	False	False	False	True	True	True	True	True	False	True	False	True	True	0.5230529382580854			0.6988339549842959		0.05144104492978599	0.5139110140209588	-0.3059278873013236		0.2986584175195923	-0.02922916687424859			-0.2101757873617481	0.3797637755861742			0.08328628055527498	0.1632329933264687	-0.08720768188456149	-0.24254666765103589	-0.2327399898276356	0.047933658035777704	-0.0439292568555424	0.2647526634888915
C3L-02546	lscc	0.05266309260252609	0.08939597108031061	False	False					True	True			False	True	False	False	True	False	True	True	True	False	False	True					False	False	False	True					False	False	True	False	True	False	True	True	True	False	False	True	True	False	False	True	0.5405465785686503			0.808421482100629		0.154693136944999	0.8307395278924459	-0.10613725061538298		0.1869160875573999	0.0028812721232459003			-0.19937925075559482	0.033014437596908			-0.3426062047255527	0.129502634154099	0.0224689765898154	-0.1610376208959324	-0.2282073992992502	0.1250924301112096	0.1245293487098991	0.1786861541282866
C3L-02552	lscc	0.07355895368034814	0.051894164389140324	False	False					True	False			False	True	False	False	True	True	True	True	True	False	True	False					False	False	False	True					True	True	True	True	True	False	False	False	False	False	True	True	False	False	False	False	-0.229982151879911			0.6618761534523188		-0.23660238473343542	-0.014065873893076702	0.7738867806388847		-0.41576381059391754	-0.013525731124704288			-0.050197436733973755	0.026591917975403404			0.1898467253963938	-0.061113012378387815	0.2541387133541425	0.11049975126013689	0.09971352088997938	0.0745556289201441	0.039416727911767604	0.12755984134279452
C3L-02619	lscc	0.17327117878097137	-0.021790638575776844	False	False					False	True			False	True	False	True	True	True	False	False	True	True	True	True					False	True	True	False					True	True	True	True	False	False	False	False	False	True	False	True	True	True	False	True	-0.3166159383397106			1.4421135078797311		-0.2533334323722762	-0.2383791802916937	0.0322225696633216	0.840859270593743	-0.028677088851853827	-0.03373374661257919			0.1714166045514443	0.05920672275177968			0.14041593104190392	0.001791188403829691	-0.6758391210187996	-0.3222490725649332	0.06940190176911887	0.0007459582849895022	-0.0727955454452382	-0.0645916213005724
C3L-02625	lscc	-0.02167463515965103	0.13379763903726866	True	False					False	False			True	True	True	True	False	True	True	True	False	False	False	True					True	True	False	False					False	False	True	True	True	False	True	True	True	False	True	False	False	False	True	True	0.23076078061027802			1.4609748956499198		-0.05626456287106199	-0.2591290693106439	0.004641653660210077		0.0954135012236611	0.27065538401637673			0.32820814317143054	0.46897505548297747			-0.5635298746331845	-0.08394481938472301	-0.5827945692012796	-0.10917089348535158	0.005052177982795891	-0.09338226102217448	0.12470313696117259	-0.0066719998607771
C3L-02627	lscc	0.013152276432799965	0.019605752817950226	False	False					False	True			True	False	True	True	False	False	True	True	False	False	True	True					True	False	False	False					False	True	False	False	True	True	False	False	True	False	True	True	False	False	True	True	-0.007045057561672098			0.5874162266987206		-0.1436316164479682	-0.12003580781020631	-0.3052011358311074		-0.292919386524437	0.05099169968636447			0.06507533649291161	0.2138445356319624			-0.4608775455441842	0.12028933700278509	-0.3856310003175995	0.341177243099335	-0.212594542251292	0.08560499403692978	0.025234689267616017	-0.09480436779915419
C3L-02629	lscc	-0.024227935192560363	0.09566863750765683	False	False					False	True			True	True	False	False	False	True	True	True	True	True	False	False					False	True	False	False					False	False	True	True	True	False	True	False	False	False	True	True	False	True	False	True	0.3705290612719364			0.8928814046752035		-0.04998237153793719	0.1053788792599221	-0.5466190945641642		0.9551585805777858	-0.15982557922904866			0.24115171751818298	-0.031780214396141204			-0.20278901808208216	0.2293204409209895	0.1327108809040236	0.008267720836881876	0.1036611753645264	-0.07305217419375332	-0.03583281902344451	0.0634466177996077
C3L-02648	lscc	0.053535204197702274	0.0005107060864139256	True	True					False	True			True	False	True	False	False	True	True	True	False	False	True	True					False	False	False	False					False	True	True	False	True	True	False	True	True	False	False	True	False	True	True	False	-0.24534278929163272			0.27444109202802724		0.1761929892165964	0.15230645480953722	0.09885880020440099		0.010018615717532486	0.3830542584506123			0.12123526050820951	-0.2815473623058372			0.03060694571061151	-0.3912622960901853	0.008465071014765957	0.2846091371511874	-0.0798684943899986	-0.08690316953193639	-0.2735192040471526	-0.1024955722433882
C3L-02649	lscc	-0.01567069323614507	0.08858038228022835	True	True					True	True			True	True	True	False	False	False	False	True	False	True	True	False					True	True	False	False					False	True	True	False	True	True	True	False	True	False	False	True	False	True	True	False	0.173470129974291			2.0814121901877134		-0.12728533067758868	-0.29927171344927095	-0.16318006380442437	1.061959292333827	0.5107864516140606	1.1675132592259787			-0.2501987940907221	0.4576262657424286			0.2066615779222676	-0.1127247731339077	-0.1380874428104446	-0.4032895525390992	-0.08639228161716711	0.0456720934531872	-0.07691827307525431	-0.05587392886765631
C3L-02650	lscc	0.08278525070738817	-0.024307342144016232	True	False					False	False			True	False	True	False	False	False	True	True	False	False	False	True					True	False	False	False					False	True	False	False	True	True	False	True	False	False	False	True	False	False	True	True	-0.3088494435848716			1.4954886500562603		-0.19282327328050483	0.2309351137013938	-0.4338194856291391		-0.012881839806102358	-0.0023895388747360996			-0.1627302291231033	-0.08944467051502891			-0.1306049606022358	0.3372394745860029	-0.4430412277138515	0.0030935111057447395	-0.313481911102362	0.06578211064504959	-0.32130365036419783	0.06370504128768009
C3L-02660	lscc	0.06406456974545166	0.07235552746626095	True	True					True	True			True	False	True	False	False	True	True	True	False	False	True	True					True	False	False	False					False	False	True	False	True	False	True	False	True	False	True	False	False	False	True	False	-0.39812066829532233			1.504410890864982		-0.1032614708773545	-0.22848725432886274	-0.2154821079721435		-0.175702025585201	-0.3273142401468041			0.10133661758985449	0.28557814512320073			0.3527282462097131	-0.04892658474447292	-0.6417561743867949	0.1662033244582223	-0.19960563761712677	0.0493053173321698	0.24499821546148354	-0.2090221022951494
C3L-02665	lscc	0.06377945356237574	0.01820745811833956	True	True					True	True			True	True	True	False	False	True	True	True	False	True	True	False					True	False	True	False					True	True	True	False	True	False	False	False	True	False	False	True	False	True	True	False	-0.4962777232033293			0.07115251990617699		-0.06361463678809831	0.19294950604710548	-0.8695739250174599		-0.1760510811915211	-0.07554190219411891			-0.2901804479659452	-0.061879869529597405			1.0546317961677305	0.3166318837355201	-0.347980882184187	0.5170832743720934	0.5517283312056414	0.04293830223597339	-0.06101639412397092	-0.270200052958587
C3L-02669	lscc	-0.01914061200902635	0.07283807339967086	True	False					True	True			True	False	False	True	False	True	True	True	False	True	False	False					False	False	False	False					True	True	True	True	True	False	False	False	False	False	True	False	False	False	True	False	-0.060686107739881895			1.52796558209114		-0.0031912115896754953	-0.020239730543110096	-0.4248851581943341		-0.6040935624400813	0.5128206518664796			-0.1018633180232433	-0.2398513424495171				-0.0556152666224622	-0.018534046937681098	0.1033659256447419	0.5944583610704409	0.11673090835556588	-0.3583265333026243	-0.20571156537880897
C3L-02891	lscc	0.11125048732784379	0.02957346804041353	True	True					False	True			True	True	False	False	False	True	True	True	True	False	False	True					False	True	False	False					True	False	True	True	True	False	True	True	True	True	True	False	True	True	True	True	-0.13000304203058388			0.2937421199328858		-0.024144380590523297	0.019734970847750388	-0.8079424514805156	-0.3623738075154303	0.590140720561031	-0.13889773289979462			0.24798859846559176	0.3274599811007201			-0.2415198918885353	0.17391663690696008	-0.7236786414427427	0.2839332592679154	0.2082857391881374	0.016170305732104	-0.0949455603404972	0.0008187688666163005
C3L-02951	lscc	0.10565353411539545	0.03445235096269252	True	False					False	True			True	True	False	False	True	True	True	True	False	True	True	True					True	True	True	True					True	True	False	True	False	True	True	True	False	True	False	True	True	True	False	False	0.1954991810773256			1.4265795007201774		0.06477053247691489	0.5139579578398717	-0.142629396063813		0.04465222402353347	0.4605551281573473			-0.0982639515944123	0.3114932109034075			-0.022889614495627597	-0.09526503685654959	0.2435686161235876	-0.0277086898992685	-0.27813432869723653	-0.16469106697159527	0.2741591071898779	-0.041691464298827995
C3L-02963	lscc	0.17615409260620718	0.09371945271363313	True	True					False	False			False	True	False	False	True	True	False	True	True	False	True	False					False	True	True	False					False	True	False	False	True	True	False	False	True	True	False	True	True	True	True	False	-0.035721906250705496			1.5720497842515047		0.0689631853817996	-0.07307524038321529	-0.5221656229004812	0.12307946752226051	-0.0781114519851433	-0.1877304327154669			0.22875642617318082	0.109898847756502			-0.4096313184700985	0.6027159026943785	-0.221685559041036	-0.06556322609441821	-0.13104358843592281	0.1577645983369949	0.005697903929970494	-0.04258006978510191
C3L-02964	lscc	0.06443033431148187	-0.046781566954459376	False	False					True	True			True	True	False	False	False	True	True	True	True	True	False	True					False	False	True	True					True	True	False	False	False	False	True	False	False	True	True	True	False	False	True	False	-0.0017016779501461132			0.19501331280912115		0.04955547671464838	-0.13582968359942582	0.26785763464996903		0.13025855726857433	-0.2480008484752514			-0.05632922902973922	0.0824762328571082				-0.1910723523242926	-0.5418517344589574	0.1636327134879896	-0.03461854331732933	0.1749319320234579	0.0189612446666262	0.0512443059373813
C3L-02968	lscc	0.10886091260938018	0.09015931020607024	False	False					False	False			False	True	False	True	True	True	False	False	False	False	False	True					True	True	True	False					True	True	False	False	True	False	True	False	True	True	True	False	True	False	False	False	0.06884989966223201			2.0635606272292626		-0.0757146308211327	0.6236026873280353	-0.30303689655371036	0.8267799298877968	-0.0480474544402108	0.4187645852092716			0.208228839460868	0.01610916880787891			0.7968669622028182	0.2135327369507307	0.025709883596207184	-0.0028815855741426977	0.0161185645572518	-0.07288694363206072	-0.29505135691468243	0.009883751931946898
C3L-02969	lscc	0.08833042512997295	0.1355686721296237	True	False					True	True			True	False	True	False	True	False	True	True	False	False	False	True					True	False	False	False					False	False	False	False	False	False	True	True	True	False	True	True	True	False	True	False	0.030884390965290692			2.3367597700016054		-0.1179869426122729	0.33275419643010684	0.0028289532561480007		0.1841268305061085	0.2125521242196159			-0.10359105918690119	-0.10144285776190168			0.22658702483838133	-0.2629216629884414	0.2782547974551259	-0.25382486346705707	-0.16292665344653479	-0.1029208144269219	-0.05646076649500359	0.06539397807121161
C3L-03272	lscc	0.08507862071203973	0.12281169937506993	True	False					True	True			True	True	False	True	False	False	True	True	False	False	True	False					True	True	False	True					False	False	True	True	True	True	False	False	True	True	True	False	False	False	True	False	-0.06586478083498029			1.2819781166039403		0.0537229967361667	0.3447361185527659	0.18037475675036152		0.29257012873864874	0.084512962701271			-0.006318837265472804	0.0800211161618474			0.07973220966732891	0.09780565465233462	0.1069407733384061	0.3993633833488377	-0.0372755498773295	0.014483289902898211	0.2921910275935231	0.036066563812387195
C3L-03961	lscc	0.15021843495793125	0.18771156808685757	True	False					False	False			True	False	True	False	False	False	True	True	False	False	True	True					False	False	False	False					False	True	True	True	True	False	True	True	True	True	False	False	False	False	True	False	0.03026758390792944			0.4598987685710898		-0.1012587956887164	0.026389894622963594	-0.174941051418599		0.06809593093676958	0.03301314572803629			0.07173807153071741	0.6900902786547496			0.2399521050223275	-0.10476959285496709	-0.29721346862954656	-0.0236942324304331	0.4010757684222134	0.5270055877289825	-0.12549177483836554	-0.021413339395189794
C3L-03962	lscc	0.009714668083146935	0.013163787185536525	False	True					False	True			True	True	False	True	True	False	True	True	False	True	True	False					False	True	False	True					False	True	True	True	True	True	True	True	True	True	True	True	False	False	False	True	-0.0395724452999866			0.7386717687427727		0.23484649640036012	0.0235365687434112	-0.0202500129319379		-0.07032742798472091	0.3625437924508671			0.27723534613068235	0.520135737773662			-0.1343357680904973	-0.2553534022998265	0.048262258331362606	0.045719019934964106	0.33329565373423387	-0.12039693801437251	0.04705908041753101	0.06257344153824021
C3L-03963	lscc	0.06711336274631062	0.10824609245153449	True	False					True	True			True	False	False	True	False	True	True	True	True	False	True	False					False	True	False	False					True	False	False	True	True	False	False	True	True	True	False	False	False	False	True	True	-0.1490031586213609			0.10519236520418188		0.1196493086325801	-0.0316055254041795	0.08735346277092451		-0.034320033832408496	-0.1893985792346339			0.0883413942429703	0.4163550148162181			0.6126495115129945	0.09401755160557079	0.059878131091197606	0.0016776037746908945	-0.23948747100690482	0.0668566705579139	-0.501548608625365	-0.1870057137741986
C3L-03965	lscc	0.06289442102407053	-0.08240181072502487	True	True					False	False			True	True	True	True	False	True	False	True	False	True	False	True					True	False	False	True					False	True	True	False	True	True	True	True	True	True	True	True	True	False	True	True	0.22823383516970108			1.0027554841784867		-0.03168218808895379	0.3061395969388915	-0.6970478443687971	0.4505935660849103	0.3865064472369138	0.074068490408128			0.21387569570063117	-0.12023795934172779			0.1677475708318169	0.026392523445843703	0.005419149721690386	0.0746817997258443	-0.1876865902328799	-0.11693179980856701	0.05175747536641359	-0.13164756615145778
C3L-04013	lscc	-0.04104430361530191	-0.09327623421190077	True	False					False	True			True	True	True	True	False	False	True	True	False	False	True	False					True	True	False	False					False	False	False	True	True	True	False	True	True	True	False	False	False	False	True	True	0.40877187368747026			0.3627062594993806		-0.16426498391100042	0.662415765744153	-0.15092640670739632		0.30988007611835955	0.1126114570957954			0.47638569074180037	0.0594986449177337			0.7421982693616174	1.110180959979842	-0.2233329091449449	0.6742897671110962	0.5806186730460169	0.0679655288553158	-0.4444117885429097	-0.20432933973110862
C3L-04014	lscc	0.02927823606828421	0.024822407145207687	False	False					False	False			True	True	True	False	True	True	False	False	False	False	True	True					False	True	False	True					False	True	False	False	True	True	True	True	True	True	True	True	False	True	True	False	0.11598743743382128			-0.571106460568735		0.22111707633986122	0.08529948445792221	0.11031009665755599	0.03518887927562142	-0.09036181110657518	0.3874893265635394			0.04963503731134089	-0.0237040362686997			0.07161106870633771	0.0017616515056509997	0.41477925278188155	0.1669728122336634	-0.17216611084072367	0.1532033134613783	0.12204646667400491	0.5444966042168454
